id,imdb_id,title
64382,0052126,The Reluctant Debutante
10907,0029843,The Adventures of Robin Hood
32093,0032762,The Mark of Zorro
1939,0037008,Laura
22292,0039420,The Ghost and Mrs. Muir
3598,0029162,Lost Horizon
3080,0027125,Top Hat
198,0035446,To Be or Not to Be
13562,0028010,My Man Godfrey
1712,0049261,Giant
220,0048028,East of Eden
3529,0025878,The Thin Man
3085,0032599,His Girl Friday
2897,0048960,Around the World in Eighty Days
1585,0038650,It's a Wonderful Life
3083,0031679,Mr. Smith Goes to Washington
900,0029947,Bringing Up Baby
43795,0034012,Penny Serenade
85638,0017350,The Scarlet Letter
50001,0036094,Lady of Burlesque
43905,0025586,Of Human Bondage
22688,0038300,Angel on My Shoulder
23114,0027893,Little Lord Fauntleroy
26378,0032022,They Made Me a Criminal
40206,0041509,The Inspector General
22356,0039152,Angel and the Badman
260,0026029,The 39 Steps
43488,0038235,A Walk in the Sun
22613,0036241,The Outlaw
10331,0063350,Night of the Living Dead
488,0043265,The African Queen
22733,0046414,Beat the Devil
261,0051459,Cat on a Hot Tin Roof
57575,0047162,The Last Time I Saw Paris
32574,0033891,Meet John Doe
22657,0029855,Algiers
76464,0029588,Something to Sing About
22649,0022879,A Farewell to Arms
176841,0027980,Moonlight Murder
125587,0114007,Nothing Personal
39448,0093229,"Yes, Madam"
52855,0118927,Dangerous Ground
39940,0048491,Picnic
172868,0113730,Madagascar Skin
85328,0117357,The Pompatus of Love
124632,0117669,Small Wonders
11076,0116329,Fly Away Home
63945,0118742,Bliss
58985,0116442,Grace of My Heart
890,0114354,Brother of Sleep
10861,0117011,Maximum Risk
1770,0117039,Michael Collins
44465,0117473,The Rich Man's Wife
2033,0116635,Infinity
18203,0115678,Big Night
9333,0116830,Last Man Standing
47260,0115847,Caught
9400,0117603,Set It Off
9401,0115438,2 Days in the Valley
12241,0115994,Curdled
25739,0083587,L'associé
161806,0116167,Ed's Next Move
11306,0116259,Extreme Measures
9625,0116421,The Glimmer Man
10680,0116000,D3: The Mighty Ducks
6346,0115862,The Chamber
18660,0072653,The Apple Dumpling Gang
35115,0047977,"Davy Crockett, King of the Wild Frontier"
14821,0072951,Escape to Witch Mountain
14136,0064603,The Love Bug
10869,0071607,Herbie Rides Again
22660,0050798,Old Yeller
19186,0055277,The Parent Trap
31102,0054195,Pollyanna
6878,0107131,Homeward Bound: The Incredible Journey
15944,0053271,The Shaggy Dog
18444,0054357,Swiss Family Robinson
20723,0059793,That Darn Cat!
173,0046672,"20,000 Leagues Under the Sea"
864,0106611,Cool Runnings
24795,0109127,Angels in the Outfield
11224,0042332,Cinderella
81310,0063819,Winnie the Pooh and the Blustery Day
15947,0038166,The Three Caballeros
9078,0057546,The Sword in the Stone
29682,0041890,So Dear to My Heart
8367,0102798,Robin Hood: Prince of Thieves
433,0058331,Mary Poppins
11360,0033563,Dumbo
11114,0076538,Pete's Dragon
12335,0066817,Bedknobs and Broomsticks
12092,0043274,Alice in Wonderland
10948,0082406,The Fox and the Hound
11229,0116361,Freeway
15121,0059742,The Sound of Music
562,0095016,Die Hard
10163,0104692,The Lawnmower Man
48862,0118044,Unhook the Stars
117036,0114597,Synthetic Pleasures
47199,0117582,The Secret Agent
11159,0117589,Secrets & Lies
9591,0117887,That Thing You Do!
30500,0117924,To Gillian on Her 37th Birthday
41843,0117791,Surviving Picasso
55058,0116928,Love Is All There Is
10938,0115640,Beautiful Thing
11412,0116908,The Long Kiss Goodnight
10586,0116409,The Ghost and the Darkness
42314,0116913,Looking for Richard
27845,0117958,Trees Lounge
108365,0117400,The Proprietor
23223,0117202,Normal Life
49471,0116404,Get on the Bus
38153,0120107,Shadow Conspiracy
25147,0116722,Jude
9716,0116242,Everyone Says I Love You
43777,0115600,Bitter Sugar
454,0117509,Romeo + Juliet
10218,0117802,Swingers
819,0117665,Sleepers
38191,0117781,The Sunchaser
56830,0116714,Johns
11238,0115491,Aladdin and the King of Thieves
27256,0043140,The Woman in Question
31530,0029546,Shall We Dance
66473,0028757,A Damsel in Distress
28120,0039286,Crossfire
1834,0037101,"Murder, My Sweet"
26282,0044863,Macao
37218,0109823,For the Moment
252,0067992,Willy Wonka & the Chocolate Factory
116356,0111622,The Sexual Life of the Belgians
16372,0055018,The Innocents
11561,0070707,Sleeper
11302,0066808,Bananas
623,0095159,A Fish Called Wanda
583,0079470,Life of Brian
12614,0084865,Victor/Victoria
21711,0068334,The Candidate
11575,0059243,The Great Race
475,0061418,Bonnie and Clyde
11331,0052027,The Old Man and the Sea
521,0046912,Dial M for Murder
21202,0113731,Madame Butterfly
88,0092890,Dirty Dancing
500,0105236,Reservoir Dogs
792,0091763,Platoon
8491,0098627,Weekend at Bernie's
402,0103772,Basic Instinct
10537,0101761,The Doors
11386,0104036,The Crying Game
9504,0104348,Glengarry Glen Ross
15764,0084707,Sophie's Choice
601,0083866,E.T. the Extra-Terrestrial
67365,0117577,The Search for One-eye Jimmy
25842,0029992,A Christmas Carol
2119,0099371,Days of Thunder
744,0092099,Top Gun
136311,0115531,American Strays
221,0048545,Rebel Without a Cause
702,0044081,A Streetcar Named Desire
25750,0115885,Children of the Corn IV: The Gathering
17642,0116859,The Leopard Son
427043,0115870,Charm's  Incidents
146341,0115684,Bird of Prey
9305,0117040,Microcosmos
37616,0117284,Palookaville
11112,0115580,The Associate
21612,0116378,The Funeral
141210,2250194,The Sleepover
102461,0113057,A Single Girl
36998,0116581,The Eighth Day
200383,0114622,North Star
116844,0112907,Drunks
1630,0117318,The People vs. Larry Flynt
26626,0116422,Glory Daze
124837,0117320,A Perfect Candidate
11816,0082846,On Golden Pond
11843,0072081,The Return of the Pink Panther
10379,0101775,Drop Dead Fred
2756,0096754,The Abyss
790,0080749,The Fog
1103,0082340,Escape from New York
11298,0082533,The Howling
4480,0091288,Jean de Florette
4481,0091480,Manon of the Spring
49688,0107274,Johnny 100 Pesos
10765,0081375,Private Benjamin
762,0071853,Monty Python and the Holy Grail
44497,0116587,Hustler White
85588,0112777,Dadetown
278621,0116245,Everything Relative
99479,0116212,Entertaining Angels - The Dorothy Day Story
55049,0117968,Three Lives and Only One Death
124829,0116886,The Line King: The Al Hirschfeld Story
79306,0117677,Snowriders
356054,0112759,Curtis's Charm
10548,0118147,When We Were Kings
531,0108598,The Wrong Trousers
104931,0110173,JLG/JLG: Self-Portrait in December
4483,0084589,The Return of Martin Guerre
18919,0109781,Faust
31556,0040427,He Walked by Night
26167,0040723,Raw Deal
26174,0039881,T-Men
61461,0034493,The Children Are Watching Us
117500,0039004,Pastoral Symphony
218713,0026465,Here Comes Cookie
217802,0026656,Love In Bloom
127973,0025799,Six of a Kind
659,0078875,The Tin Drum
30892,0069198,The Ruling Class
86369,0110521,Mina Tannenbaum
8074,0060304,2 or 3 Things I Know About Her
124676,0115715,The Bloody Child
38554,0116059,Dear God
49763,0115610,Bad Moon
41326,0099028,American Dream
36555,0112483,Best of the Best 3: No Turning Back
10608,0103850,Bob Roberts
11216,0095765,Cinema Paradiso
7452,0097108,"The Cook, the Thief, His Wife & Her Lover"
64567,0109942,Dead Tired
892,0101700,Delicatessen
1600,0101765,The Double Life of Veronique
26561,0101811,Enchanted April
975,0050825,Paths of Glory
18129,0099703,The Grifters
54405,0102014,Hear My Song
150823,0120121,The Shooter
409,0116209,The English Patient
38251,0102426,Mediterraneo
10161,0097937,My Left Foot: The Story of Christy Brown
1412,0098724,"Sex, Lies, and Videotape"
41768,0105107,Passion Fish
10409,0105488,Strictly Ballroom
14285,0096257,The Thin Blue Line
2469,0101026,Tie Me Up! Tie Me Down!
10174,0102370,Madonna: Truth or Dare
31225,0100332,Paris is Burning
510,0073486,One Flew Over the Cuckoo's Nest
11455,0078446,Up in Smoke
1891,0080684,The Empire Strikes Back
2493,0093779,The Princess Bride
85,0082971,Raiders of the Lost Ark
68,0088846,Brazil
679,0090605,Aliens
429,0060196,"The Good, the Bad and the Ugly"
13446,0094336,Withnail & I
389,0050083,12 Angry Men
947,0056172,Lawrence of Arabia
185,0066921,A Clockwork Orange
595,0056592,To Kill a Mockingbird
28,0078788,Apocalypse Now
335,0064116,Once Upon a Time in the West
1892,0086190,Return of the Jedi
144,0093191,Wings of Desire
1092,0041959,The Third Man
769,0099685,GoodFellas
348,0078748,Alien
766,0106308,Army of Darkness
175,0095250,The Big Blue
11645,0089881,Ran
10835,0097202,The Killer
539,0054215,Psycho
525,0080455,The Blues Brothers
240,0071562,The Godfather: Part II
600,0093058,Full Metal Jacket
530,0104361,A Grand Day Out
10705,0097499,Henry V
279,0086879,Amadeus
3109,0045061,The Quiet Man
311,0087843,Once Upon a Time in America
1578,0081398,Raging Bull
703,0075686,Annie Hall
9549,0086197,The Right Stuff
1398,0079944,Stalker
387,0082096,Das Boot
9277,0070735,The Sting
343,0067185,Harold and Maude
37291,0103130,Trust
490,0050976,The Seventh Seal
11235,0085859,Local Hero
218,0088247,The Terminator
763,0103873,Braindead
9665,0097441,Glory
18971,0100519,Rosencrantz & Guildenstern Are Dead
696,0079522,Manhattan
379,0100150,Miller's Crossing
207,0097165,Dead Poets Society
37247,0061722,The Graduate
1480,0052311,Touch of Evil
9322,0100263,La Femme Nikita
826,0050212,The Bridge on the River Kwai
422,0056801,8½
829,0071315,Chinatown
828,0043456,The Day the Earth Stood Still
3090,0040897,The Treasure of the Sierra Madre
9964,0092610,Bad Taste
3063,0023969,Duck Soup
13667,0088794,Better Off Dead...
694,0081505,The Shining
235,0092005,Stand by Me
832,0022100,M
765,0092991,Evil Dead II
5925,0057115,The Great Escape
11778,0077416,The Deer Hunter
4485,0082269,Diva
137,0107048,Groundhog Day
33,0105695,Unforgiven
982,0056218,The Manchurian Candidate
8428,0100436,Pump up the Volume
212,0036613,Arsenic and Old Lace
105,0088763,Back to the Future
1633,0101921,Fried Green Tomatoes
11202,0066206,Patton
1554,0090967,Down by Law
149,0094625,Akira
8009,0091203,Highlander
903,0061512,Cool Hand Luke
11673,0099334,Cyrano de Bergerac
3034,0072431,Young Frankenstein
339,0102536,Night on Earth
10404,0101640,Raise the Red Lantern
914,0032553,The Great Dictator
756,0032455,Fantasia
288,0044706,High Noon
910,0038355,The Big Sleep
2640,0097493,Heathers
16633,0081534,Somewhere in Time
665,0052618,Ben-Hur
11031,0088258,This Is Spinal Tap
11314,0085809,Koyaanisqatsi
15143,0094006,Some Kind of Wonderful
89,0097576,Indiana Jones and the Last Crusade
10322,0078841,Being There
783,0083987,Gandhi
10644,0096332,The Unbearable Lightness of Being
11257,0091867,A Room with a View
14370,0089886,Real Genius
12104,0084503,Pink Floyd: The Wall
625,0087553,The Killing Fields
8816,0089606,My Life as a Dog
830,0049223,Forbidden Planet
2323,0097351,Field of Dreams
983,0073341,The Man Who Would Be King
642,0064115,Butch Cassidy and the Sundance Kid
655,0087884,"Paris, Texas"
10341,0101458,Until the End of the World
639,0098635,When Harry Met Sally...
266022,0113369,I Shot a Man in Vegas
168450,0114089,Parallel Sons
30180,0116589,Hype!
31388,0117550,Santa with Muscles
41801,0116293,Female Perversions
66034,0116953,Mad Dog Time
348138,0115754,Breathing Room
96288,0114093,Paris Was a Woman
61536,0116601,I'm Not Rappaport
18762,0112537,Blue Juice
331367,0107314,Kids of Survival
8077,0103644,Alien³
814,0082010,An American Werewolf in London
41671,0103678,Amityville: It's About Time
27214,0085159,Amityville 3-D
52263,0115535,Amityville: Dollhouse
33519,0106262,Amityville: A New Generation
16235,0083550,Amityville II: The Possession
11449,0078767,The Amityville Horror
41848,0099030,The Amityville Curse
25944,0071233,Blood for Dracula
24913,0090655,April Fool's Day
49126,0075704,Audrey Rose
32076,0092632,The Believers
571,0056869,The Birds
8851,0051418,The Blob
37843,0082083,Blood Beach
32146,0101492,Body Parts
30346,0037549,The Body Snatcher
6114,0103874,Dracula
229,0026138,Bride of Frankenstein
13549,0074258,Burnt Offerings
9529,0103919,Candyman
1598,0101540,Cape Fear
11349,0055824,Cape Fear
7340,0074285,Carrie
6217,0083722,Cat People
377,0087800,A Nightmare on Elm Street
653,0013442,Nosferatu
28198,0091651,Vampire in Venice
794,0075005,The Omen
31640,0115710,Blood and Wine
8744,0115495,Albino Alligator
25189,0117057,The Mirror Has Two Faces
145,0115751,Breaking the Waves
2212,0119791,Nightwatch
199,0117731,Star Trek: First Contact
7863,0117631,Shine
12498,0117666,Sling Blade
9279,0116705,Jingle All the Way
53234,0084116,Identification of a Woman
17204,0117293,Paradise Lost: The Child Murders at Robin Hood Hills
21539,0117372,The Preacher's Wife
85589,0113557,Zero Kelvin
12709,0117477,Ridicule
20539,0115988,The Crucible
11674,0115433,101 Dalmatians
199512,0042354,The Forbidden Christ
64900,0110171,I Can't Sleep
1573,0099423,Die Hard 2
152,0079945,Star Trek: The Motion Picture
174,0102975,Star Trek VI: The Undiscovered Country
172,0098382,Star Trek V: The Final Frontier
154,0084726,Star Trek II: The Wrath of Khan
157,0088170,Star Trek III: The Search for Spock
168,0092007,Star Trek IV: The Voyage Home
364,0103776,Batman Returns
11967,0096487,Young Guns
9086,0100994,Young Guns II
621,0077631,Grease
9037,0084021,Grease 2
10173,0100114,Marked for Death
55687,0115471,Adrenalin: Fear the Rush
168535,0117773,The Substance of Fire
8845,0105690,Under Siege
46681,0052287,Terror in a Texas Town
578,0073195,Jaws
579,0077766,Jaws 2
17692,0085750,Jaws 3-D
17795,0117119,My Fellow Americans
75,0116996,Mars Attacks!
13891,0115906,Citizen Ruth
9390,0116695,Jerry Maguire
378,0093822,Raising Arizona
10896,0094155,Tin Men
2322,0105435,Sneakers
41240,0115633,Bastard Out of Carolina
26949,0116621,In Love and War
9819,0116999,Marvin's Room
49799,0117691,Somebody Is Waiting
31908,0116410,Ghosts of Mississippi
46027,0119783,Night Falls on Manhattan
3179,0115641,Beavis and Butt-Head Do America
1802,0112769,La Cérémonie
4232,0117571,Scream
9361,0104691,The Last of the Mohicans
2928,0117038,Michael
30285,0116240,The Evening Star
10549,0116477,Hamlet
58102,0117690,Some Mother's Son
18451,0118163,The Whole Wide World
27265,0117091,Mother
49935,0118100,Thieves
8818,0116250,Evita
36758,0117364,The Portrait of a Lady
36040,0067959,Walkabout
74239,0117028,Message to Love: The Isle of Wight Festival
9415,0119731,Murder at 1600
55146,0116506,Hearts and Minds
303693,0116640,Inside
12145,0119115,Fierce Creatures
42424,0120550,Zeus & Roxanne
34314,0120390,Turbulence
2892,0112362,Angel Baby
9404,0116704,First Strike
85242,0120414,Underworld
9622,0118708,Beverly Hills Ninja
8860,0119664,Metro
197537,0110425,The Machine
66597,0080714,Falling in Love Again
14832,0106535,The Cement Garden
9619,0118928,Dante's Peak
40506,0119644,Meet Wally Sparks
31000,0106266,Amos & Andrew
4104,0106387,Benny & Joon
26306,0119937,Prefontaine
203829,0117907,A Tickle in the Heart
43775,0109949,Guantanamera
14908,0119640,McHale's Navy
784,0116790,Kolya
12489,0119225,Gridlock'd
168283,0116310,Fire on the Mountain
16448,0118111,Waiting for Guffman
55936,0116754,Prisoner of the Mountains
17894,0118691,The Beautician and the Beast
28059,0120238,SubUrbia
58911,0116565,Hotel de Love
17949,0119887,The Pest
1968,0119141,Fools Rush In
61563,0120357,Touch
66,0118548,Absolute Power
20735,0120317,That Darn Cat
11419,0120434,Vegas Vacation
333165,0118042,Unforgotten: Twenty-Five Years After Willowbrook
25796,0120318,That Old Feeling
638,0116922,Lost Highway
25624,0120036,Rosewood
9366,0119008,Donnie Brasco
60083,0117544,Salut cousin !
21915,0118750,Booty Call
90928,0120014,Rhyme & Reason
50091,0118762,Boys Life 2
18420,0118859,City of Industry
19952,0118702,Best Men
9446,0119432,Jungle 2 Jungle
28005,0116743,Kama Sutra - A Tale of Love
9403,0119951,Private Parts
27322,0119572,Love Jones
10003,0120053,The Saint
9311,0120152,Smilla's Sense of Snow
11844,0118064,The Van
884,0115964,Crash
49806,0116041,The Daytrippers
1624,0119528,Liar Liar
88423,0117422,The Quiet Room
16052,0120094,Selena
4477,0118972,The Devil's Own
24662,0118829,Cats Don't Dance
18423,0118663,B.A.P.S.
76996,0116931,Love and Other Catastrophes
6499,0120389,Turbo: A Power Rangers Movie
50512,0118623,Anna Karenina
9405,0119013,Double Team
12723,0119381,Inventing the Abbotts
9360,0118615,Anaconda
9434,0119229,Grosse Pointe Blank
118991,0116762,Keys to Tulsa
21626,0116783,Kissed
13982,0118541,8 Heads in a Duffel Bag
93946,0113314,Hollow Reed
77223,0119859,Paradise Road
31465,0120366,Traveller
12793,0118586,All Over Me
102878,0118783,A Brother's Kiss
105763,0117050,A Chef in Love
9611,0120032,Romy and Michele's High School Reunion
47694,0116295,Temptress Moon
10357,0120461,Volcano
9977,0115886,Children of the Revolution
816,0118655,Austin Powers: International Man of Mystery
2163,0118771,Breakdown
124680,0115760,Broken English
16399,0115927,Commandments
124843,0117482,Ripe
31017,0120383,"Truth or Consequences, N.M."
24645,0105660,The Turning
49478,0120479,Warriors of Virtue
12499,0119109,Fathers' Day
18,0119116,The Fifth Element
68545,0116643,Intimate Relations
1811,0119809,Nowhere
109614,0116920,Losing Chase
60082,0120190,Sprung
53023,0058985,Le Bonheur
64802,0119578,Love! Valour! Compassion!
11239,0117615,Shall We Dance?
50850,0120087,The Second Jungle Book: Mowgli & Baloo
15321,0120394,Twin Town
2058,0118556,Addicted to Love
9450,0115744,Brassed Off
125021,0118964,The Designated Mourner
330,0119567,The Lost World: Jurassic Park
38523,0117359,Ponette
16375,0117561,Schizopolis
33660,0120118,Shiloh
59232,0118117,The War at Home
45671,0114303,Rough Magic
17770,0120373,Trial and Error
15170,0118787,Buddy
1701,0118880,Con Air
201445,0116834,Late Bloomers
26422,0114134,The Pillow Book
124642,0112951,To Have (Or Not)
1639,0120179,Speed 2: Cruise Control
49235,0117724,Squeeze
106129,0117775,Sudden Manhattan
291634,0113968,The Next Step
107743,0118127,Wedding Bell Blues
415,0118688,Batman & Robin
47686,0119019,Dream with the Fishes
65889,0120034,Roseanna's Grave
11103,0116502,Head Above Water
11970,0119282,Hercules
34941,0119502,The Last Time I Committed Suicide
